,protein_ACACA_-_ACC1,protein_MAPK1 MAPK3_-_MAPK_pT202_Y204,protein_ANXA1_-_Annexin-1,protein_BAD_-_Bad_pS112,protein_MYH11_-_MYH11,protein_STAT3_-_STAT3_pY705,protein_GSK3A GSK3B_-_GSK3-alpha-beta,protein_YWHAE_-_14-3-3_epsilon,protein_PRKAA1_-_AMPK_alpha,protein_MYC_-_c-Myc,protein_C12ORF5_-_TIGAR,protein_MYH9_-_Myosin-IIa_pS1943,protein_AKT1 AKT2 AKT3_-_Akt_pT308,protein_FRAP1_-_mTOR_pS2448,protein_PRDX1_-_PRDX1,protein_WWTR1_-_TAZ,protein_MSH6_-_MSH6,protein_RAD51_-_Rad51,protein_ERBB2_-_HER2,protein_YWHAB_-_14-3-3_beta,protein_MYH9_-_Myosin-Iia_pS1943,protein_SRC_-_Src,protein_ARHI_-_ARHI,protein_RAF1_-_C-Raf,protein_ESR1_-_ER-alpha_pS118,protein_AR_-_AR,protein_PECAM1_-_CD31,protein_NRG1_-_Heregulin,protein_SRC_-_Src_pY416,protein_YBX1_-_YB-1,protein_RPTOR_-_Raptor,protein_PDK1_-_PDK1_pS241,protein_SRC_-_Src_pY527,protein_GAPDH_-_GAPDH,protein_ITGA2_-_CD49b,protein_PXN_-_Paxillin,protein_TFRC_-_TFRC,protein_EIF4EBP1_-_4E-BP1_pT70,protein_RICTOR_-_Rictor,protein_IRS1_-_IRS1,protein_YAP1_-_YAP,protein_DIRAS3_-_Di-Ras3,protein_AKT1S1_-_PRAS40_pT246,protein_ETS1_-_ETS-1,protein_SCD1_-_SCD1,protein_TSC1_-_TSC1,protein_SMAD4_-_Smad4,protein_COL6A1_-_Collagen_VI,protein_MAPK14_-_p38,protein_CCND1_-_Cyclin_D1,protein_ARAF_-_A-Raf_pS299,protein_AKT1 AKT2 AKT3_-_Akt_pS473,protein_FASN_-_FASN,protein_TTF1_-_TTF1,protein_ERCC1_-_ERCC1,protein_ACACA ACACB_-_ACC_pS79,protein_MAPK1_-_ERK2,protein_EEF2_-_eEF2,protein_RAB25_-_Rab25,protein_BCL2L1_-_Bcl-xL,protein_EGFR_-_EGFR_pY1173,protein_INPP4B_-_INPP4B,protein_SYK_-_Syk,protein_YAP1_-_YAP_pS127,protein_CAV1_-_Caveolin-1,protein_ERBB2_-_HER2_pY1248,protein_MAPK8_-_JNK_pT183_pY185,protein_CDH2_-_N-Cadherin,protein_MAPK14_-_p38_pT180_Y182,protein_TSC2_-_Tuberin,protein_BRAF_-_B-Raf,protein_TUBA1B_-_Acetyl-a-Tubulin(Lys40),protein_XRCC5_-_Ku80,protein_BAX_-_Bax,protein_PIK3CA _-_PI3K-p110-alpha,protein_HSPA1A_-_HSP70,protein_PDK1_-_PDK1,protein_ADAR_-_ADAR1,protein_PEA15_-_PEA15_pS116,protein_YBX1_-_YB-1_pS102,protein_LCK_-_Lck,protein_COPS5_-_JAB1,protein_DVL3_-_Dvl3,protein_MSH2_-_MSH2,protein_RPS6_-_S6_pS235_S236,protein_BIRC2 _-_cIAP,protein_PARK7_-_DJ-1,protein_RPS6_-_S6,protein_CDH3_-_P-Cadherin,protein_ESR1_-_ER-alpha,protein_CDC2_-_CDK1,protein_NRAS_-_N-Ras,protein_ACVRL1_-_ACVRL1,protein_VHL_-_VHL,protein_PARP1_-_PARP1
TCGA-CS-6668-01,0.7032099794405751,0.43668613717779253,0.11415159615264421,0.2221841290835252,0.39245739347125247,0.31143004683529424,0.5342035454771991,0.5657527142584906,0.3748549330601764,0.34631556106358374,0.14956040214856298,-0.00783500320615023,0.37896906890829524,0.3897586834437874,0.3136543822810808,0.13367240644744863,0.29660585136680406,0.2802440616440327,0.2054324188016685,0.237708015613719,0.6670568865768369,0.5363183139165943,0.5482331181762556,0.4448559982896751,0.3556666991682947,0.35451252809385475,0.5335856767695819,0.6415899550267695,0.22451817919888664,0.3210278579353194,0.5325053541833618,0.704946312284965,0.5847737791424581,0.2504969852537237,0.3137291229456102,0.3603590569879405,0.2393167083348453,0.3484627572226449,0.6581666670542388,0.5860571354627173,0.2279933011871788,0.32726664231781705,0.3456897992595979,0.19227909657476552,0.7160284869169966,0.6793068012073971,0.49864477793898465,0.2601274029528423,0.4730235958110624,0.42284493097230785,0.4933614623583816,0.3869378632843575,0.6423894250766461,0.22912555640197407,0.3741304981352782,0.5159883985450597,0.3293863439648381,0.3029519445196798,0.661250447106205,0.3185336984313381,0.05878693996190313,0.6714611620027956,0.3909739334165399,0.3504839316823963,0.29024506538855316,0.06419172112512532,0.14709193589796782,0.15774873179785825,0.4995738809204276,0.7238482252108126,0.48091429910075284,0.6135482635867883,0.6149253378243906,0.2417754740888406,0.6745216881407928,0.1798606201602563,0.4937559495355884,0.5234589747017386,0.2357442516254607,0.34086229390521794,0.2662943760110404,0.6125940270326673,0.41118754496616305,0.514529228436465,0.2835815427836335,0.650101746038163,0.4051159050600996,0.6215956517381204,0.6073803339603774,0.5237339740706787,0.15702953122215194,0.707021555098599,0.28533971352042,0.07502860208326208,0.6816692071310987
TCGA-HW-7487-01,0.6511258218827941,0.42205835602088,0.12884017650152602,0.22170012549767046,0.3632646287326847,0.3027240290199784,0.49329363856968944,0.5177583294124611,0.3630478148661365,0.33708746695971903,0.15137841829612592,0.03474317322123586,0.3660338180218224,0.3778905434363787,0.3051003598069457,0.14253343921737158,0.27361287141438717,0.28033494545934723,0.20663458473209137,0.23504271259943502,0.622101185725791,0.49803833298069,0.5073709742849725,0.4120956965504615,0.3286922909651172,0.3469045734170734,0.4956042880978196,0.5933408784957543,0.21923041506843663,0.2972855311768759,0.4979338866122627,0.6607454450160666,0.5598341192757647,0.2447915245785186,0.3125232593127494,0.3542204658251766,0.23541164908018453,0.34021145098850814,0.6139911785620301,0.5397430003793325,0.2233894919657459,0.31944749883866674,0.33933370629471055,0.20448477156262457,0.6661099673247656,0.6364121545695304,0.4656290035258695,0.25424038113574365,0.4387349663952914,0.40836452456012146,0.4526213986582398,0.3750749949003603,0.5945685146229411,0.224867218528132,0.341921622194599,0.47867617687568,0.32505406311830687,0.2959090791961914,0.6162402781810223,0.31160120752476306,0.06245379158296381,0.624713786844765,0.37898766463636047,0.3404769928210402,0.2846681960995668,0.06915117460252643,0.15067045358547365,0.16003669699288744,0.4812872641355032,0.6749628420466381,0.44663721849299237,0.5655863672206155,0.5755877975072864,0.2444638365979696,0.6219933152822253,0.17926715404359872,0.4596619652157561,0.48149429934958154,0.24292811868522324,0.3307923542173267,0.26070368920920356,0.5698489700773323,0.3827742092379731,0.47362845180912605,0.27533025319988025,0.6095302158129802,0.3909352146202582,0.5807735950347326,0.5663707013849584,0.4831849778933004,0.15941149375491032,0.6567127571092858,0.2771566882782383,0.08268970100746653,0.6329103391987537
TCGA-P5-A72X-01,0.6834389365611778,0.4626478265104899,0.16089640038199732,0.2504131452949294,0.38115369736465643,0.33367064198458835,0.5162844387038662,0.5366987256311017,0.3987584049175683,0.37202558885106723,0.17318976417944779,0.08303634896787031,0.40097955725343043,0.41549407539879163,0.3365161204116467,0.17041058487019986,0.28605533833808755,0.3173636020664595,0.23509386812620742,0.2632741053442351,0.6579090653666835,0.5243544491291239,0.5322655634149135,0.4327556297899966,0.34430392197526133,0.3847995615761531,0.5219062771491423,0.6219781078368696,0.24268595135811047,0.3120776088014396,0.5280438242772899,0.7024198716688088,0.6079887933675329,0.2711859929969234,0.35246147705018716,0.3945879707044335,0.26241877565508975,0.3765640531551586,0.6495315845761395,0.5633051083884074,0.24809523079024276,0.3535080678260585,0.3775165038835473,0.2439582651032329,0.702620799081337,0.6762216797441029,0.4930798847571609,0.28169336601117045,0.461335583475696,0.4473010850837942,0.47042783519018183,0.4123129785815431,0.623807094475828,0.2501223545229994,0.35390197339801,0.5034348570174213,0.36343333212357315,0.3276653749958233,0.6512200346962711,0.3455383322553617,0.07444715757598615,0.6590263508291541,0.4166144626044538,0.37506204858969133,0.31644861552470954,0.08335408234367084,0.17419605371485614,0.18347131193681718,0.5259238222051833,0.713700814130912,0.47029084888391703,0.5908616712362618,0.6110355808741351,0.27943318690565266,0.6500120137733164,0.2022770590955342,0.48521965000902695,0.5018475397837987,0.2823107291841263,0.36403673301247264,0.2893124942794646,0.6010420928299087,0.4040340004337842,0.4940376524838133,0.30313449325404335,0.648183105227746,0.42788311056595607,0.6153804558851639,0.5988873317462499,0.505214470258311,0.18286024384801017,0.6915847613489797,0.305271657034134,0.10145018566106491,0.666237606611249
TCGA-QH-A6XC-01,0.6755135510592518,0.4307273026129036,0.12433959147705147,0.2235673407090403,0.3769209320543052,0.3082755304803261,0.5123111809880246,0.5396054254751427,0.3702153541241417,0.34309519627727936,0.15185169628769432,0.01912027204606814,0.37364501446204423,0.3851937701947865,0.3106132254846737,0.14031146346967793,0.284273806166778,0.2824337263135888,0.20775802522372558,0.2378253429495528,0.6436082609348556,0.5161106658744062,0.5264777904211309,0.4274546467221202,0.3412578433305556,0.3523824645225864,0.5135466897361792,0.6158580139689968,0.22287127103925522,0.30840616355989897,0.5146216655466138,0.6822648611155874,0.5733988929874755,0.24878269603894682,0.31535077384479765,0.3592057494263229,0.2386596770123104,0.3458784771825608,0.6351454345996917,0.5611303959005245,0.2268067843483571,0.3247953068914776,0.34428689307295096,0.20148611240889974,0.689803625223577,0.6572590605892387,0.4814905414269009,0.2583711822606435,0.45486684465748095,0.4168743031573526,0.47126614691010293,0.38235483492520456,0.6169352277185279,0.22816684705966164,0.35654095823960164,0.49624010863022877,0.3291434692711046,0.30078816196390407,0.6377230893088022,0.31655848657824576,0.06156070456611217,0.6469092661213574,0.3863433153631182,0.3468011192091626,0.2889147542715098,0.06782672983538979,0.15048144884131218,0.16040049189414263,0.49177202709047,0.6983383548982091,0.46282490517389374,0.5877852001931951,0.5946447078392986,0.24532052385733236,0.6463251645811494,0.18085239752897378,0.47588042090901067,0.5008156426858066,0.24209571296297142,0.3370663107161722,0.26477308934503113,0.590133669687681,0.39628810605501064,0.49249298142730424,0.28050367922117403,0.6293057876984968,0.39920056382496893,0.600423875450388,0.5859813997871994,0.501990950285397,0.15973545905215883,0.6804805490122523,0.2823185376864218,0.0804601864594542,0.655918724303809
TCGA-R8-A6MK-01,0.6973493727314849,0.4172648159120983,0.09258337570879994,0.2061037328228378,0.38929788784269764,0.2960418015247476,0.5309482229238585,0.5664639085559625,0.3575158441514426,0.3287998895049038,0.13682630655903938,-0.04518278751055727,0.36232921666603735,0.3713663859837852,0.297965433540199,0.1158448726272721,0.2950465587843454,0.259336826198269,0.18909482675228628,0.2224171386021809,0.657532724844939,0.5305630082278543,0.5438926422795225,0.44098058172899923,0.3532651005411525,0.3349444272917809,0.5277674505682505,0.6368922099085116,0.21254367651979916,0.3183211923323346,0.5237297419733454,0.6919339759776663,0.5635335196451005,0.23696397139037198,0.29148863815240655,0.33904751535862143,0.22501069735094598,0.32991736249443054,0.6486081411013913,0.583762589572253,0.2151512560734537,0.30991144720207514,0.3256621579163019,0.16711670266549364,0.7072860541965301,0.6670362349593932,0.49099964402327434,0.24604044744763928,0.4684163952924641,0.4043209294979866,0.49299000792420167,0.3687504982917787,0.6372508430928113,0.215891610756125,0.3750198026456647,0.5108817940507155,0.30876741172487215,0.2867121564652692,0.6522063115444865,0.3010376307465802,0.051151649907780636,0.663205779987995,0.3725965579318887,0.3333523091584578,0.2736436286296519,0.05500328372676129,0.13297297110330897,0.14398747629180114,0.47873848259151364,0.7136043185032283,0.47571041471909775,0.6106786007933597,0.6042704778867325,0.22141310340132767,0.6711887668271183,0.167022998580802,0.4874346326489673,0.5219417549026921,0.211825346455091,0.32450182439503256,0.25148513833403197,0.6051479458812729,0.4059417714132824,0.512727864686609,0.2698577657897834,0.6379320382132745,0.38764243522780495,0.6117675450031307,0.5987757340647564,0.5209351841590174,0.14323798702007604,0.6992961432898227,0.27142446634960665,0.06262810968982062,0.6744471205440905
TCGA-HT-7604-01,0.6580837231967446,0.4897545741688155,0.21276066032718657,0.2810365883681783,0.36670098758308806,0.3571772679365143,0.4937734426073433,0.5015661266172151,0.4238399513726675,0.3992614523847363,0.19898909815116314,0.18490507032372722,0.4239210544089744,0.4425607210696519,0.36070869775809716,0.21097232063564644,0.27288273780276334,0.35768588486540354,0.26739874817599724,0.29084277073962206,0.6446230189117717,0.5085074491632716,0.5118777065470332,0.41717176171035486,0.3299523811050629,0.4171272590527245,0.5063904890680685,0.5970816301157807,0.26202385351713753,0.30058720411970713,0.5206215054919245,0.6963815611183998,0.6313438219421053,0.29323107607415644,0.394438787575436,0.4313064552529818,0.2872188673285976,0.4064698726935875,0.6368605735171453,0.5351422968693024,0.2695847961129704,0.3814260929077643,0.4116097399959179,0.3009966809673802,0.6843382292225102,0.6696739405133931,0.4845751515484104,0.3046773777201288,0.44608566702057056,0.4727836559221125,0.44248323032255626,0.4389887209053065,0.600060685808273,0.27260958437538263,0.3295312184694623,0.4870195378098029,0.4000888539701374,0.35398170261616396,0.6369713469310874,0.3743513607077782,0.09172900487479962,0.6420367709866032,0.44356927360188325,0.40101049618229967,0.34449262364281663,0.10453594477830619,0.20390053006930006,0.21157911463781676,0.5531795525399712,0.6990362297006342,0.45619801341185245,0.5626471186533593,0.6038790430655503,0.3205335716804265,0.6194770678670053,0.22657930732900555,0.47340731395860425,0.4752476952607705,0.3334219731326972,0.3884559515149468,0.3138957770467491,0.5853097028001059,0.3941468594261071,0.46873337974763307,0.3237559614933687,0.6430754246123085,0.4515536536038375,0.6055876175388791,0.5866065891071651,0.4820782824423248,0.21109249491109988,0.6710692929254821,0.32630983720079665,0.13071764181678833,0.6458432967451284
TCGA-E1-5302-01,0.6285959443210886,0.5164825558628509,0.26681176115203553,0.3123265391800406,0.34992649478868443,0.380626895863523,0.467957200955726,0.4623566380461003,0.44868890672195644,0.4264898864755296,0.22550179573285195,0.29200561362884886,0.4465041100298876,0.46943595792129234,0.3848703158988359,0.25306513742317593,0.25784056850781345,0.39893544604536235,0.300523581746632,0.3188593473633464,0.6279664321047962,0.4896868521800436,0.48823636135895904,0.3989968807686705,0.31343271291404606,0.4496743714080708,0.48792904090742906,0.5683247095167464,0.2814427381405662,0.2872145336303271,0.5106710427071415,0.6871897671459679,0.6535308689075853,0.3153904846401325,0.43729271308586787,0.4684448985522791,0.3123190470980251,0.4364958925066467,0.6208863003468565,0.5031764389781849,0.29125115612943564,0.4094483950537375,0.4460481277688102,0.36017073722097204,0.6622324015924552,0.6600501963593683,0.473623684144371,0.3277847759822238,0.42814809781411617,0.49786041434900546,0.4111208478568912,0.465464484693271,0.5725093162916033,0.2953199678405259,0.3024063530467303,0.4676836637336129,0.43728612966055513,0.38041868052451894,0.6193264132743179,0.40334960150143256,0.10965578624430096,0.621469816523046,0.4703220619585167,0.4268689702715194,0.37279676309699217,0.12654001514949093,0.23452768291266232,0.24048507478031436,0.5798103004569074,0.6807015172720366,0.43944474417911805,0.5305159212551781,0.5938752728984178,0.36275621879592795,0.5846609302747693,0.2513962009195298,0.45899912889515704,0.44517724371430734,0.3861908568729108,0.4127459663288043,0.3386591954579467,0.5663017093474096,0.38209540184897234,0.44006067781501823,0.344285549619209,0.6350831260078112,0.47479744001829355,0.5927860467390637,0.5712474859235946,0.4556471905777583,0.24013215903244742,0.6466529345751573,0.3472703134159821,0.16117632083553513,0.6216566066749774
TCGA-CS-5390-01,0.6485235336150585,0.46480652100042114,0.18637322875326354,0.26087578223023933,0.3614995335082082,0.33753291378207495,0.48795256431835593,0.5004112226763664,0.40162005129369116,0.3769303132971316,0.1831175438188131,0.13994297580961196,0.4025288415571358,0.41901911040451084,0.34069420073290696,0.18902159215550998,0.26994975061428267,0.33150412192795664,0.24698768177725253,0.27157783900185944,0.6307781793747667,0.4996675174294125,0.5046997445588903,0.4109215941577605,0.32579473346968446,0.392294573443158,0.4974844782439487,0.5891413487233464,0.2468007969845431,0.29618523009897985,0.508156804431337,0.678200068736465,0.6036780869837457,0.27603823128787935,0.36653190200301256,0.40435279464451485,0.26913460666042477,0.3828906719855575,0.6230059486865083,0.5302944173271087,0.25330432274771136,0.35935599870333446,0.3862548524777464,0.270001835084876,0.6712609511119768,0.6524771658481459,0.4735926459061449,0.28678300029942966,0.43885382221137825,0.44896574830445485,0.4402815428249833,0.41570400622299275,0.5915865200980193,0.25585299319296645,0.32927221333216405,0.4790333318993236,0.3740796541168993,0.33334170680096264,0.6237254030791902,0.3521426197189392,0.08232234209651815,0.6297046709829285,0.42004131725753097,0.3791271696063598,0.32346215927044414,0.09323910937332233,0.18636950920347412,0.19444110622119307,0.526304463983115,0.6841224390476008,0.4482193335913257,0.5570086916906607,0.5888575019229212,0.2951449458808762,0.6130637888760665,0.21047530607759565,0.4640368901061407,0.47155877738145324,0.3037705135304898,0.3675357838969722,0.2951093951587086,0.5741618157073651,0.38636564360015524,0.4647339270241574,0.3062156818680167,0.6261039894308782,0.42906427762725297,0.5915382839167727,0.5740816632602971,0.47684457953286424,0.19392055730502503,0.6592491659041531,0.30853265698004667,0.11551296285751388,0.6347196305498438
TCGA-S9-A6WE-01,0.6765690292457832,0.41337534931184666,0.10098682052180417,0.20766570791576086,0.3776369428390374,0.29414626846793235,0.5144785210675823,0.5466459738906237,0.3545584779689154,0.32692261211481527,0.13896863006652785,-0.02358027674304185,0.3588312735654417,0.3684992637664685,0.296165347583355,0.12144179078813191,0.28576033239340004,0.26166386348953524,0.19137848868991522,0.2229954829254711,0.6400855237182826,0.515448778374757,0.5275614259283846,0.42793071491999113,0.3424335614050625,0.3339582837038406,0.512782922193091,0.6175618810282214,0.21168021200861895,0.30885241486996395,0.5104715894073752,0.6751792448382733,0.5556019875242295,0.2360993890829814,0.2934283352251157,0.3388566526919619,0.22497127337655795,0.32855460727490293,0.6314856040295592,0.564964913929345,0.21466411056347928,0.30859609537711913,0.32524123055083154,0.17489254676525962,0.6877120390065486,0.6507375162319521,0.47825754229936723,0.24516185414716293,0.45481807001107194,0.400393807981847,0.47627433547879905,0.3658631010998643,0.618144896812519,0.21558947631187075,0.3616749281328458,0.49609456018968967,0.3092436317499954,0.28559393330561017,0.6346841376586826,0.3001023860092227,0.05349600189175722,0.6448827143284293,0.36967921527361874,0.33111263445819583,0.27316797432159806,0.05804937471839486,0.13599105135775452,0.14643557889416878,0.4734990028371232,0.6946196654088233,0.4621821853131592,0.5912661863413043,0.5892578497026771,0.2247488105009239,0.6499488983965532,0.16818481921187833,0.474104086257421,0.504847879311084,0.21739954465300376,0.3221517846523245,0.2508075281296642,0.5883823995496283,0.394829882603021,0.4961026877408193,0.2679669777290601,0.62257776970409,0.3837235376055161,0.5960537946224465,0.5828508414850413,0.5045639273745706,0.1457280677125575,0.6794502278468348,0.26958272421770707,0.06713715342426546,0.6551835682825818
TCGA-DU-7309-01,0.6042991150905396,0.5143913498918232,0.27984624562656824,0.3163675158311754,0.3362749462051523,0.3804017773440569,0.4485141914142718,0.4383404925415732,0.4474436424112559,0.42657199135340496,0.22979468702865222,0.32308704500118285,0.4445126191793585,0.4684408066029673,0.38480071498486007,0.26221061385072064,0.24684085877624512,0.4045469276347238,0.30547013274807305,0.32160721627640193,0.6081839112355536,0.4722150664154166,0.46910597601447906,0.38376483443406434,0.30068068081300164,0.45110723469131103,0.4706222431908188,0.5456222036097989,0.2820057324291497,0.2761482886148926,0.49584447646893987,0.6687106780916285,0.646804610021131,0.3161610531248754,0.44261539041488546,0.4710714022175353,0.314189227763723,0.43733707787973486,0.601500264807686,0.4807947040522977,0.2923846749330304,0.4101872476008687,0.4482248258970935,0.37292950033062217,0.6397779627242448,0.6420220905349071,0.45926846163735807,0.32861269045044406,0.41235214457129593,0.4956034692422054,0.39099435311485664,0.46441738905462937,0.5501367421203406,0.29672933575244076,0.2861794979747631,0.450519610910147,0.44062497449797,0.3812459490626505,0.5993890491213331,0.40456613847187534,0.1135090204388871,0.6004600184130819,0.4692642928091081,0.42646216834548595,0.3744481105774953,0.13144847254089737,0.2400632835155744,0.245284744163016,0.5762791519795888,0.6591597325107502,0.42381338602025154,0.5074692754603722,0.5771829241358863,0.3695121525081702,0.5594705971295497,0.25451947550276227,0.443756175125993,0.42474784058930415,0.39612547747007865,0.4121025751478194,0.3398265264421282,0.54706339174765,0.369386250505738,0.4202350976165164,0.34384303114401105,0.6181814779137393,0.4724095942581313,0.5751365947454878,0.5531791643200896,0.4362618073617987,0.24498655745370046,0.6237339695063726,0.346912661953472,0.16828118980602613,0.5993730980812914
TCGA-P5-A5F0-01,0.6370319329728901,0.4905431761832076,0.22745148141164845,0.28688242966469185,0.3548543803115201,0.35909017614160277,0.476730003934651,0.47986341298007806,0.42510331836882104,0.40174319672115444,0.20460154549093443,0.21800016037113232,0.4244169911553453,0.44419387471454247,0.36280284749590885,0.22165035375522935,0.2632017455018412,0.3656081002908904,0.27409460170883243,0.29541679581546293,0.6281359340696805,0.4935809982934777,0.49526468111439914,0.4040017536843038,0.3188107900320768,0.4211062946790418,0.49162111128628744,0.5773042357511601,0.2641764608457509,0.2910040862072639,0.5084898985495134,0.6815465647089314,0.6282127760629216,0.2957846661625236,0.40228447647682625,0.4365989619605786,0.29086793356406826,0.4097760427520831,0.6207348912827673,0.5153231001043559,0.2723699090213971,0.3844765872978648,0.41632110322914523,0.3159335545825268,0.6653400201616773,0.6551426777424327,0.4727121587740546,0.30735870676902766,0.43250896632438596,0.47329980414099515,0.42442848186081905,0.44054697328849346,0.5806407002514375,0.27569672602533424,0.31481127251213875,0.47228074668742115,0.4059269702777062,0.3569584008876889,0.6202789756453992,0.3778509462042553,0.09624500252835412,0.6242712070690632,0.4451440448640479,0.402999624233675,0.3482603799722926,0.11021473361011279,0.2108212980291224,0.21778866386033635,0.5528671744531708,0.6810654529930972,0.4428514088426437,0.5423088289164022,0.5903273170672606,0.32941043457992086,0.5972739993412642,0.2311537981829396,0.46056373197999984,0.4570779587349084,0.3456473030248751,0.3901262331123048,0.3169817377601387,0.5690265095634578,0.3834348331910712,0.4511459041808035,0.3252444817295073,0.6295436591797734,0.45180762669424684,0.5910612267112998,0.5715351870910482,0.4650239248332514,0.21735544221767084,0.6515133856269401,0.32790102531801374,0.1388138862510981,0.6267898544361392
TCGA-QH-A6CY-01,0.675660841733825,0.45552183158790666,0.15663454822593198,0.24588568212483997,0.37682897419897804,0.32836493617206014,0.5105497977319798,0.5312304034924435,0.392544263796019,0.36606682773631294,0.16986433468070936,0.07768034289168142,0.3948266197502621,0.40897994004079224,0.3311447635298054,0.16650065949463191,0.28290739456303704,0.3115621545879878,0.23069396765751235,0.25870861137608925,0.6499540665578658,0.518235295952881,0.5262348903269064,0.4278107148354529,0.3404517863657366,0.3784614959726747,0.5158048828318282,0.6149760415637143,0.23873280626897936,0.30852223221489317,0.5215228437464108,0.6935842788548156,0.5991397557791426,0.2667502727244994,0.34613629942869834,0.3879386988549027,0.25798071194739153,0.3704343465315649,0.6416591414490657,0.5571995592908745,0.24398165543223807,0.34776025420328155,0.37119847676148315,0.2384041163856458,0.69429722830061,0.6677465051769671,0.487056834489144,0.27708221646656234,0.45600680528812737,0.4404419420760936,0.46551495582304186,0.40585643645816544,0.6167330239279107,0.24594061648740279,0.3503467422349175,0.49761029164711484,0.35718985060594843,0.3223192871125924,0.6433920520768913,0.33985603109308055,0.07275745400679952,0.6512125524869721,0.41009052970112836,0.36911810504681325,0.31117505976833587,0.0813852059986798,0.17069347092651715,0.17991581406212095,0.5179727680983232,0.7050818041889925,0.4647975569773158,0.5844017122144275,0.6034295083166815,0.27408985929988877,0.6428841689505855,0.19863815919672984,0.47943732935972067,0.49647156658609076,0.27650941289797565,0.35829973109600033,0.2845355356609719,0.5939257771239921,0.3992213146350711,0.48870828754028445,0.2983451903512674,0.6400102273480369,0.42135139693518453,0.6078289630403672,0.5916538272911576,0.49964935234211094,0.17930742273105393,0.6834978459290161,0.30043718476517245,0.09890730923864145,0.6584735935677014
TCGA-FG-8181-01,0.7124041331042512,0.44050327653647725,0.11317200944395905,0.22338299369732134,0.3976019382946491,0.3139679373007236,0.5413315151095558,0.5738003075462389,0.37805153968063926,0.3490893357573415,0.15013840989621338,-0.012423460358687166,0.38230741926782835,0.39303875813607736,0.31618752184020826,0.13341607992163296,0.30059326984239976,0.2816812904342172,0.20636468331983288,0.23922002839798842,0.6753029483168806,0.5431762858369132,0.5554284224945355,0.45065215174563017,0.360384334254767,0.35715556899030904,0.5403976454829389,0.6500563108515581,0.22624221031585862,0.3252214121730405,0.5389475130391306,0.7133073742288839,0.5904569815008303,0.2523997647432403,0.31547775203608014,0.3628753336551083,0.24096945204057116,0.35114328220418817,0.6662834887552905,0.5940300866072895,0.2296622179092917,0.3297915673702361,0.34815356917632817,0.1919681047980482,0.7250575007658375,0.6873959585667543,0.5047459382780427,0.26209929906486856,0.4791284311390871,0.4265748644920982,0.500260417131377,0.3902028106244336,0.6508141739479901,0.23076341745259482,0.37950258587004104,0.5226380328933774,0.33154976276262044,0.30526841117683495,0.6694723474711674,0.3209188260276846,0.05869878844516783,0.6799213419587232,0.39427290057218956,0.35336242081359565,0.29233933385365013,0.06399340544133732,0.1474691499954535,0.15831881917248541,0.5041065377990636,0.7328072585285114,0.48705864156697304,0.6218391612496512,0.6223021316492146,0.24273663388409944,0.6836151694464263,0.18085265526838273,0.49994703761583226,0.5306441342063384,0.23619408241584725,0.3436978347248967,0.26826645987125497,0.6203227591741759,0.41634554099608645,0.5215546417539301,0.28592707582869253,0.6577919693372313,0.4087222870358212,0.6291654544411746,0.6148967771145284,0.5307693371266061,0.1575858649094005,0.71604575272024,0.28768703254846373,0.07459766134717256,0.6903969509142447
TCGA-DU-8165-01,0.38029672484096555,0.5734382548648396,0.5023390539732492,0.42424066568742497,0.20986353223313112,0.4418174442089941,0.26332151038665624,0.18999523018757908,0.5065128950158215,0.4999356493840527,0.3263863774317154,0.7953224595702878,0.49306158712338766,0.5344266244326411,0.4490505644497719,0.4294764246127684,0.14090054660516904,0.5484535485441627,0.4236615097003965,0.4129981481758114,0.44547856140870484,0.31751597236332874,0.2916008782719509,0.24416793372206325,0.1803224992054048,0.5467713489779154,0.3178695475548359,0.33309594558555994,0.3373396442933704,0.1742788765325477,0.3806803879102543,0.5337669848838713,0.6660212840590849,0.3800690986528359,0.5890913663888709,0.5861511323690043,0.39253391421421513,0.5227207635536305,0.4429885477377789,0.2615955393926496,0.3571404024564881,0.4895971878204,0.5533923098390754,0.6074868398574675,0.4465337641463981,0.508615266702766,0.34423981908704687,0.3954003345981482,0.27002315561482204,0.5492414203555777,0.1868768889307808,0.5290238968673838,0.342807086990821,0.3659264180514663,0.1166888787682028,0.2962789909095443,0.5601157207826798,0.4569409264772,0.4331139103553502,0.48944042002914345,0.1844963167546738,0.4199607093913138,0.5345484870568464,0.4932399262219084,0.460061076602038,0.21964909580977962,0.3550872957974016,0.3513077856595831,0.6264675835725746,0.48145811222077023,0.28563685957511586,0.28385725975481546,0.4507351333346542,0.5228569086084776,0.31587221763275014,0.3395885053400681,0.3141752189819488,0.22227932468535863,0.5966765715991441,0.4732698233693384,0.41307303169493376,0.3813143728227243,0.2612427092413927,0.2251130487209276,0.3961454413635416,0.49586735501946305,0.5203601933257742,0.4354857601931176,0.40418225414795467,0.2497676595974735,0.3516942405228367,0.4215321370087305,0.4008750496911539,0.2922247788844779,0.4015804050876901
